method,rmse,mae,wall_time_sec,vbpca_mean_variance,mice_converged,mice_n_iter,mice_retry_used,vbpca_selected_k,k_used,dataset,mechanism,pattern,missing_rate,n_components_requested,synthetic_shape,replicate_id,seed_data,seed_mask,seed_method,n_samples,n_features,n_holdout,scaling,vbpca_model_selection,use_selected_k_for_all_methods
vbpca_vb_modern,0.6805277542112195,0.5423678858043799,18.018959637003718,0.13619933409843937,,,,9,9,wine,MCAR,block,0.1,5,1000x50,15,1905214676,391022417,249872179,178,13,231,zscore_observed_only,True,True
mean_pca,0.9769688689678194,0.7628589460323418,0.0013995350018376485,,,,,9,9,wine,MCAR,block,0.1,5,1000x50,16,855980567,1579591956,1757125140,178,13,231,zscore_observed_only,True,True
mice_pca,0.936464360228394,0.7217626649706294,0.03358332300558686,,True,10.0,False,9,9,wine,MCAR,block,0.1,5,1000x50,16,855980567,1579591956,1757125140,178,13,231,zscore_observed_only,True,True
vbpca_vb_modern,0.7970005633052312,0.6142830223046841,25.3485355399971,0.1344465230986903,,,,9,9,wine,MCAR,block,0.1,5,1000x50,16,855980567,1579591956,1757125140,178,13,231,zscore_observed_only,True,True
mean_pca,0.9063762207006871,0.7289563213366422,0.0014562500000465661,,,,,9,9,wine,MCAR,block,0.1,5,1000x50,17,266315896,1374766008,1070285061,178,13,231,zscore_observed_only,True,True
mice_pca,0.9148075663012786,0.6710173894340881,0.041619472998718265,,True,12.0,False,9,9,wine,MCAR,block,0.1,5,1000x50,17,266315896,1374766008,1070285061,178,13,231,zscore_observed_only,True,True
vbpca_vb_modern,0.6643841671836426,0.5153147190694183,25.435887624000316,0.13450361570809824,,,,9,9,wine,MCAR,block,0.1,5,1000x50,17,266315896,1374766008,1070285061,178,13,231,zscore_observed_only,True,True
mean_pca,0.8158386837716912,0.6651478101708419,0.0014662140019936487,,,,,8,8,wine,MCAR,block,0.1,5,1000x50,18,1230239299,464710615,404635531,178,13,231,zscore_observed_only,True,True
mice_pca,0.7222578409098542,0.568934030961634,0.04160879799746908,,True,12.0,False,8,8,wine,MCAR,block,0.1,5,1000x50,18,1230239299,464710615,404635531,178,13,231,zscore_observed_only,True,True
vbpca_vb_modern,0.6553947054063789,0.5196711378046929,22.539749385003233,0.12906217699191327,,,,8,8,wine,MCAR,block,0.1,5,1000x50,18,1230239299,464710615,404635531,178,13,231,zscore_observed_only,True,True
mean_pca,0.831739017982392,0.6677333547032165,0.001457085003494285,,,,,9,9,wine,MCAR,block,0.1,5,1000x50,19,1189325377,1243228589,421465150,178,13,231,zscore_observed_only,True,True
mice_pca,0.6931681909148419,0.5346063822218066,0.020488296999246813,,True,6.0,False,9,9,wine,MCAR,block,0.1,5,1000x50,19,1189325377,1243228589,421465150,178,13,231,zscore_observed_only,True,True
vbpca_vb_modern,0.6604210466030654,0.5169702424542406,19.149073616004898,0.1320454916859622,,,,9,9,wine,MCAR,block,0.1,5,1000x50,19,1189325377,1243228589,421465150,178,13,231,zscore_observed_only,True,True
mean_pca,2.0585966437404846,1.3569303182674202,0.001444518995413091,,,,,8,8,wine,MCAR,block,0.3,5,1000x50,0,463787892,1079902809,1297629242,178,13,531,zscore_observed_only,True,True
mice_pca,2.0585966437404846,1.3569303182674202,0.004660589998820797,,True,1.0,False,8,8,wine,MCAR,block,0.3,5,1000x50,0,463787892,1079902809,1297629242,178,13,531,zscore_observed_only,True,True
vbpca_vb_modern,2.0585966437404846,1.3569303182674202,19.871322547005548,43.71509648903015,,,,8,8,wine,MCAR,block,0.3,5,1000x50,0,463787892,1079902809,1297629242,178,13,531,zscore_observed_only,True,True
mean_pca,10.215760983736658,5.502071561205273,0.0013986599951749668,,,,,7,7,wine,MCAR,block,0.3,5,1000x50,1,66806189,1545587889,529931757,178,13,531,zscore_observed_only,True,True
mice_pca,10.215760983736658,5.502071561205273,0.0045337409974308684,,True,1.0,False,7,7,wine,MCAR,block,0.3,5,1000x50,1,66806189,1545587889,529931757,178,13,531,zscore_observed_only,True,True
vbpca_vb_modern,10.215760983736658,5.502071561205273,10.537457228994754,42.54707106476157,,,,7,7,wine,MCAR,block,0.3,5,1000x50,1,66806189,1545587889,529931757,178,13,531,zscore_observed_only,True,True
mean_pca,1.1920216570537312,0.930018832391714,0.0013659899996127933,,,,,7,7,wine,MCAR,block,0.3,5,1000x50,2,1656842482,1579248540,1878242934,178,13,531,zscore_observed_only,True,True
mice_pca,1.1920216570537312,0.930018832391714,0.00428369300061604,,True,1.0,False,7,7,wine,MCAR,block,0.3,5,1000x50,2,1656842482,1579248540,1878242934,178,13,531,zscore_observed_only,True,True
vbpca_vb_modern,1.1920216570537312,0.930018832391714,12.281356879000668,41.41924386522738,,,,7,7,wine,MCAR,block,0.3,5,1000x50,2,1656842482,1579248540,1878242934,178,13,531,zscore_observed_only,True,True
mean_pca,4.023106402074217,2.461864406779661,0.0014107919996604323,,,,,7,7,wine,MCAR,block,0.3,5,1000x50,3,1116024962,1499536685,1063294905,178,13,531,zscore_observed_only,True,True
mice_pca,4.023106402074217,2.461864406779661,0.004466149999643676,,True,1.0,False,7,7,wine,MCAR,block,0.3,5,1000x50,3,1116024962,1499536685,1063294905,178,13,531,zscore_observed_only,True,True
vbpca_vb_modern,4.023106402074217,2.461864406779661,12.084401920998062,42.044283681237545,,,,7,7,wine,MCAR,block,0.3,5,1000x50,3,1116024962,1499536685,1063294905,178,13,531,zscore_observed_only,True,True
mean_pca,1.5588920499596812,1.0568926534839924,0.0014098389947321266,,,,,7,7,wine,MCAR,block,0.3,5,1000x50,4,685484860,1366848845,1442503336,178,13,531,zscore_observed_only,True,True
mice_pca,1.5588920499596812,1.0568926534839924,0.004295849001209717,,True,1.0,False,7,7,wine,MCAR,block,0.3,5,1000x50,4,685484860,1366848845,1442503336,178,13,531,zscore_observed_only,True,True
vbpca_vb_modern,1.5588920499596812,1.0568926534839924,11.670084656994732,41.442765336982305,,,,7,7,wine,MCAR,block,0.3,5,1000x50,4,685484860,1366848845,1442503336,178,13,531,zscore_observed_only,True,True
mean_pca,0.7251053563295321,0.5902448210922787,0.0015349499954027124,,,,,8,8,wine,MCAR,block,0.3,5,1000x50,5,1127976139,601697622,564932012,178,13,531,zscore_observed_only,True,True
mice_pca,0.7251053563295321,0.5902448210922787,0.0048833050022949465,,True,1.0,False,8,8,wine,MCAR,block,0.3,5,1000x50,5,1127976139,601697622,564932012,178,13,531,zscore_observed_only,True,True
vbpca_vb_modern,0.7251053563295321,0.5902448210922787,15.380381513001339,44.988387927053466,,,,8,8,wine,MCAR,block,0.3,5,1000x50,5,1127976139,601697622,564932012,178,13,531,zscore_observed_only,True,True
mean_pca,2.3075013593799873,1.3828060263653483,0.00145015399903059,,,,,9,9,wine,MCAR,block,0.3,5,1000x50,6,1980756821,1911198769,1651313373,178,13,531,zscore_observed_only,True,True
mice_pca,2.3075013593799873,1.3828060263653483,0.004733391004265286,,True,1.0,False,9,9,wine,MCAR,block,0.3,5,1000x50,6,1980756821,1911198769,1651313373,178,13,531,zscore_observed_only,True,True
vbpca_vb_modern,2.3075013593799873,1.3828060263653483,21.791773623001063,48.39052412579967,,,,9,9,wine,MCAR,block,0.3,5,1000x50,6,1980756821,1911198769,1651313373,178,13,531,zscore_observed_only,True,True
mean_pca,258.80422071821135,132.9422410527307,0.0014467299988609739,,,,,7,7,wine,MCAR,block,0.3,5,1000x50,7,672509696,1008617308,39150395,178,13,531,zscore_observed_only,True,True
mice_pca,258.80422071821135,132.9422410527307,0.004627333000826184,,True,1.0,False,7,7,wine,MCAR,block,0.3,5,1000x50,7,672509696,1008617308,39150395,178,13,531,zscore_observed_only,True,True
vbpca_vb_modern,258.80422071821135,132.9422410527307,12.809848450997379,40.71152795077917,,,,7,7,wine,MCAR,block,0.3,5,1000x50,7,672509696,1008617308,39150395,178,13,531,zscore_observed_only,True,True
mean_pca,2.957336658399093,2.0179096026365344,0.0014660480010206811,,,,,7,7,wine,MCAR,block,0.3,5,1000x50,8,1233825644,406953559,2146157886,178,13,531,zscore_observed_only,True,True
mice_pca,2.957336658399093,2.0179096026365344,0.004705954001110513,,True,1.0,False,7,7,wine,MCAR,block,0.3,5,1000x50,8,1233825644,406953559,2146157886,178,13,531,zscore_observed_only,True,True
vbpca_vb_modern,2.957336658399093,2.0179096026365344,17.273113832998206,42.44447093739489,,,,7,7,wine,MCAR,block,0.3,5,1000x50,8,1233825644,406953559,2146157886,178,13,531,zscore_observed_only,True,True
mean_pca,228.22633625804502,120.2609604519774,0.0013579040023614652,,,,,7,7,wine,MCAR,block,0.3,5,1000x50,9,878473724,93120713,20960814,178,13,531,zscore_observed_only,True,True
mice_pca,228.22633625804502,120.2609604519774,0.0043004120016121306,,True,1.0,False,7,7,wine,MCAR,block,0.3,5,1000x50,9,878473724,93120713,20960814,178,13,531,zscore_observed_only,True,True
vbpca_vb_modern,228.22633625804502,120.2609604519774,11.784090806999302,41.537451207772456,,,,7,7,wine,MCAR,block,0.3,5,1000x50,9,878473724,93120713,20960814,178,13,531,zscore_observed_only,True,True
mean_pca,0.5087808551515458,0.3428700564971751,0.001483744003053289,,,,,7,7,wine,MCAR,block,0.3,5,1000x50,10,1466388579,1171891082,1501636888,178,13,531,zscore_observed_only,True,True
mice_pca,0.5087808551515458,0.3428700564971751,0.004775378998601809,,True,1.0,False,7,7,wine,MCAR,block,0.3,5,1000x50,10,1466388579,1171891082,1501636888,178,13,531,zscore_observed_only,True,True
vbpca_vb_modern,0.5087808551515458,0.34287005649717517,17.350863922998542,40.788347816958414,,,,7,7,wine,MCAR,block,0.3,5,1000x50,10,1466388579,1171891082,1501636888,178,13,531,zscore_observed_only,True,True
mean_pca,259.13898260663717,114.03881355932204,0.0013324920000741258,,,,,7,7,wine,MCAR,block,0.3,5,1000x50,11,2047144945,676969956,1201956271,178,13,531,zscore_observed_only,True,True
mice_pca,259.13898260663717,114.03881355932204,0.00421484300022712,,True,1.0,False,7,7,wine,MCAR,block,0.3,5,1000x50,11,2047144945,676969956,1201956271,178,13,531,zscore_observed_only,True,True
vbpca_vb_modern,259.13898260663717,114.03881355932204,12.231533220001438,42.042148033416574,,,,7,7,wine,MCAR,block,0.3,5,1000x50,11,2047144945,676969956,1201956271,178,13,531,zscore_observed_only,True,True
mean_pca,1.0270592433085526,0.6555065913370999,0.0014349139964906499,,,,,7,7,wine,MCAR,block,0.3,5,1000x50,12,301966942,444673400,646702918,178,13,531,zscore_observed_only,True,True
mice_pca,1.0270592433085526,0.6555065913370999,0.004816597000171896,,True,1.0,False,7,7,wine,MCAR,block,0.3,5,1000x50,12,301966942,444673400,646702918,178,13,531,zscore_observed_only,True,True
vbpca_vb_modern,1.0270592433085528,0.6555065913370999,17.6629907250026,41.61194041310138,,,,7,7,wine,MCAR,block,0.3,5,1000x50,12,301966942,444673400,646702918,178,13,531,zscore_observed_only,True,True
mean_pca,184.2794983227151,84.51265536723164,0.0014579819981008768,,,,,7,7,wine,MCAR,block,0.3,5,1000x50,13,137816766,252855584,1160866846,178,13,531,zscore_observed_only,True,True
mice_pca,184.2794983227151,84.51265536723164,0.004677061995607801,,True,1.0,False,7,7,wine,MCAR,block,0.3,5,1000x50,13,137816766,252855584,1160866846,178,13,531,zscore_observed_only,True,True
vbpca_vb_modern,184.2794983227151,84.51265536723164,17.522559552999155,41.55221569053525,,,,7,7,wine,MCAR,block,0.3,5,1000x50,13,137816766,252855584,1160866846,178,13,531,zscore_observed_only,True,True
mean_pca,0.5548829638564825,0.42721280602636535,0.001491299997724127,,,,,7,7,wine,MCAR,block,0.3,5,1000x50,14,1063183385,1471989774,1387472723,178,13,531,zscore_observed_only,True,True
mice_pca,0.5548829638564825,0.42721280602636535,0.004754282999783754,,True,1.0,False,7,7,wine,MCAR,block,0.3,5,1000x50,14,1063183385,1471989774,1387472723,178,13,531,zscore_observed_only,True,True
vbpca_vb_modern,0.5548829638564825,0.4272128060263653,13.128448301002209,40.060475611209135,,,,7,7,wine,MCAR,block,0.3,5,1000x50,14,1063183385,1471989774,1387472723,178,13,531,zscore_observed_only,True,True
mean_pca,11.485277934289268,5.486873822975517,0.0014324020012281835,,,,,7,7,wine,MCAR,block,0.3,5,1000x50,15,1377737896,548851377,1218663430,178,13,531,zscore_observed_only,True,True
mice_pca,11.485277934289268,5.486873822975517,0.004641061997972429,,True,1.0,False,7,7,wine,MCAR,block,0.3,5,1000x50,15,1377737896,548851377,1218663430,178,13,531,zscore_observed_only,True,True
vbpca_vb_modern,11.485277934289268,5.486873822975517,17.804279976000544,41.99281319458573,,,,7,7,wine,MCAR,block,0.3,5,1000x50,15,1377737896,548851377,1218663430,178,13,531,zscore_observed_only,True,True
mean_pca,211.35815561998308,95.86160075329566,0.0014036549982847646,,,,,7,7,wine,MCAR,block,0.3,5,1000x50,16,746936074,790062830,1063137284,178,13,531,zscore_observed_only,True,True
mice_pca,211.35815561998308,95.86160075329566,0.004416151001350954,,True,1.0,False,7,7,wine,MCAR,block,0.3,5,1000x50,16,746936074,790062830,1063137284,178,13,531,zscore_observed_only,True,True
vbpca_vb_modern,211.35815561998308,95.86160075329566,12.28786370799935,40.484610523729174,,,,7,7,wine,MCAR,block,0.3,5,1000x50,16,746936074,790062830,1063137284,178,13,531,zscore_observed_only,True,True
mean_pca,0.5981925066004413,0.4033521657250471,0.001394983999489341,,,,,8,8,wine,MCAR,block,0.3,5,1000x50,17,833997620,275688236,1851982278,178,13,531,zscore_observed_only,True,True
mice_pca,0.5981925066004413,0.4033521657250471,0.004728015002910979,,True,1.0,False,8,8,wine,MCAR,block,0.3,5,1000x50,17,833997620,275688236,1851982278,178,13,531,zscore_observed_only,True,True
vbpca_vb_modern,0.5981925066004413,0.4033521657250471,19.581596439005807,43.76381549142161,,,,8,8,wine,MCAR,block,0.3,5,1000x50,17,833997620,275688236,1851982278,178,13,531,zscore_observed_only,True,True
mean_pca,10.732841384311564,5.130941619585687,0.0014520499971695244,,,,,7,7,wine,MCAR,block,0.3,5,1000x50,18,848015023,103807556,1400781273,178,13,531,zscore_observed_only,True,True
mice_pca,10.732841384311564,5.130941619585687,0.004702732003352139,,True,1.0,False,7,7,wine,MCAR,block,0.3,5,1000x50,18,848015023,103807556,1400781273,178,13,531,zscore_observed_only,True,True
vbpca_vb_modern,10.732841384311564,5.130941619585687,17.415305793998414,40.26678071412533,,,,7,7,wine,MCAR,block,0.3,5,1000x50,18,848015023,103807556,1400781273,178,13,531,zscore_observed_only,True,True
mean_pca,9.242271765226207,5.4454802259887005,0.00138536500162445,,,,,8,8,wine,MCAR,block,0.3,5,1000x50,19,641725021,1699767802,616854725,178,13,531,zscore_observed_only,True,True
mice_pca,9.242271765226207,5.4454802259887005,0.004279079003026709,,True,1.0,False,8,8,wine,MCAR,block,0.3,5,1000x50,19,641725021,1699767802,616854725,178,13,531,zscore_observed_only,True,True
vbpca_vb_modern,9.242271765226207,5.4454802259887005,13.366700418002438,42.44720616419126,,,,8,8,wine,MCAR,block,0.3,5,1000x50,19,641725021,1699767802,616854725,178,13,531,zscore_observed_only,True,True
mean_pca,477.77111826677486,257.51666666478343,0.0014029550002305768,,,,,7,7,wine,MCAR,block,0.5,5,1000x50,0,1833003049,2107496749,1143589837,178,13,531,zscore_observed_only,True,True
mice_pca,477.77111826677486,257.51666666478343,0.004576120998535771,,True,1.0,False,7,7,wine,MCAR,block,0.5,5,1000x50,0,1833003049,2107496749,1143589837,178,13,531,zscore_observed_only,True,True
vbpca_vb_modern,477.77111826677486,257.51666666478343,12.107352325998363,42.00719867072859,,,,7,7,wine,MCAR,block,0.5,5,1000x50,0,1833003049,2107496749,1143589837,178,13,531,zscore_observed_only,True,True
mean_pca,1.1244661424255482,0.763954802259887,0.0013675570007762872,,,,,6,6,wine,MCAR,block,0.5,5,1000x50,1,1077547732,335545253,389158167,178,13,531,zscore_observed_only,True,True
mice_pca,1.1244661424255482,0.763954802259887,0.004756121001264546,,True,1.0,False,6,6,wine,MCAR,block,0.5,5,1000x50,1,1077547732,335545253,389158167,178,13,531,zscore_observed_only,True,True
vbpca_vb_modern,1.1244661424255482,0.763954802259887,16.36528927100153,35.96984676616092,,,,6,6,wine,MCAR,block,0.5,5,1000x50,1,1077547732,335545253,389158167,178,13,531,zscore_observed_only,True,True
mean_pca,211.57798604244672,90.0834274952919,0.0014318499961518683,,,,,7,7,wine,MCAR,block,0.5,5,1000x50,2,438053316,1820974636,1878832500,178,13,531,zscore_observed_only,True,True
mice_pca,211.57798604244672,90.0834274952919,0.0046913240003050305,,True,1.0,False,7,7,wine,MCAR,block,0.5,5,1000x50,2,438053316,1820974636,1878832500,178,13,531,zscore_observed_only,True,True
vbpca_vb_modern,211.57798604244672,90.0834274952919,17.413959757002885,40.966562216350034,,,,7,7,wine,MCAR,block,0.5,5,1000x50,2,438053316,1820974636,1878832500,178,13,531,zscore_observed_only,True,True
mean_pca,11.552873676489936,5.623408661016949,0.0014809860003879294,,,,,7,7,wine,MCAR,block,0.5,5,1000x50,3,802614504,1797285939,826869698,178,13,531,zscore_observed_only,True,True
mice_pca,11.552873676489936,5.623408661016949,0.00474367500282824,,True,1.0,False,7,7,wine,MCAR,block,0.5,5,1000x50,3,802614504,1797285939,826869698,178,13,531,zscore_observed_only,True,True
vbpca_vb_modern,11.552873676489936,5.623408661016949,17.389257983995776,39.0208773419914,,,,7,7,wine,MCAR,block,0.5,5,1000x50,3,802614504,1797285939,826869698,178,13,531,zscore_observed_only,True,True
mean_pca,1.5259686858663983,0.9722485856873821,0.0014666380011476576,,,,,7,7,wine,MCAR,block,0.5,5,1000x50,4,339280274,724038305,887056874,178,13,531,zscore_observed_only,True,True
mice_pca,1.5259686858663983,0.9722485856873821,0.004752484004711732,,True,1.0,False,7,7,wine,MCAR,block,0.5,5,1000x50,4,339280274,724038305,887056874,178,13,531,zscore_observed_only,True,True
vbpca_vb_modern,1.5259686858663983,0.9722485856873821,17.476134399999864,40.3981409649268,,,,7,7,wine,MCAR,block,0.5,5,1000x50,4,339280274,724038305,887056874,178,13,531,zscore_observed_only,True,True
mean_pca,2.1407792883858723,1.3767231619585687,0.0014613449966418557,,,,,7,7,wine,MCAR,block,0.5,5,1000x50,5,322671352,1444839009,959124253,178,13,531,zscore_observed_only,True,True
mice_pca,2.1407792883858723,1.3767231619585687,0.0047399089962709695,,True,1.0,False,7,7,wine,MCAR,block,0.5,5,1000x50,5,322671352,1444839009,959124253,178,13,531,zscore_observed_only,True,True
vbpca_vb_modern,2.1407792883858727,1.376723161958569,17.642398010997567,39.13705526130461,,,,7,7,wine,MCAR,block,0.5,5,1000x50,5,322671352,1444839009,959124253,178,13,531,zscore_observed_only,True,True
mean_pca,8.372499227500768,4.180508474576271,0.0013286760004120879,,,,,7,7,wine,MCAR,block,0.5,5,1000x50,6,1597414281,1179423392,1298647755,178,13,531,zscore_observed_only,True,True
mice_pca,8.372499227500768,4.180508474576271,0.004695038995123468,,True,1.0,False,7,7,wine,MCAR,block,0.5,5,1000x50,6,1597414281,1179423392,1298647755,178,13,531,zscore_observed_only,True,True
vbpca_vb_modern,8.372499227500768,4.180508474576271,13.557982483995147,38.87268395924006,,,,7,7,wine,MCAR,block,0.5,5,1000x50,6,1597414281,1179423392,1298647755,178,13,531,zscore_observed_only,True,True
mean_pca,570.0829590744829,316.804934086629,0.0013533989986171946,,,,,8,8,wine,MCAR,block,0.5,5,1000x50,7,972459291,1272928707,818863319,178,13,531,zscore_observed_only,True,True
mice_pca,570.0829590744829,316.804934086629,0.004327905997342896,,True,1.0,False,8,8,wine,MCAR,block,0.5,5,1000x50,7,972459291,1272928707,818863319,178,13,531,zscore_observed_only,True,True
vbpca_vb_modern,570.0829590744829,316.804934086629,13.321218924000277,43.794541923409746,,,,8,8,wine,MCAR,block,0.5,5,1000x50,7,972459291,1272928707,818863319,178,13,531,zscore_observed_only,True,True
mean_pca,2.754406190478611,1.9832580018832393,0.001441988002625294,,,,,7,7,wine,MCAR,block,0.5,5,1000x50,8,737014620,493264811,1827470904,178,13,531,zscore_observed_only,True,True
mice_pca,2.754406190478611,1.9832580018832393,0.0045575960029964335,,True,1.0,False,7,7,wine,MCAR,block,0.5,5,1000x50,8,737014620,493264811,1827470904,178,13,531,zscore_observed_only,True,True
