dataset,mechanism,pattern,missing_rate,n_components_requested,synthetic_shape,replicate_id,seed_data,seed_mask,seed_method,n_samples,n_features,n_holdout,scaling,vbpca_model_selection,use_selected_k_for_all_methods,trace_k,trace_rms,trace_prms,trace_cost
synthetic,MAR,random,0.5,5,1000x50,16,1227145819,319450673,995877562,1000,50,25000,zscore_observed_only,True,True,10,0.042792775414086555,,
synthetic,MAR,random,0.5,5,1000x50,16,1227145819,319450673,995877562,1000,50,25000,zscore_observed_only,True,True,11,0.04126816371477577,,
synthetic,MAR,random,0.5,5,1000x50,16,1227145819,319450673,995877562,1000,50,25000,zscore_observed_only,True,True,12,0.03990851114758076,,
synthetic,MAR,random,0.5,5,1000x50,16,1227145819,319450673,995877562,1000,50,25000,zscore_observed_only,True,True,13,0.03875995626702831,,
synthetic,MAR,random,0.5,5,1000x50,16,1227145819,319450673,995877562,1000,50,25000,zscore_observed_only,True,True,14,0.03757359836960922,,
synthetic,MAR,random,0.5,5,1000x50,16,1227145819,319450673,995877562,1000,50,25000,zscore_observed_only,True,True,15,0.036596949858732644,,
synthetic,MAR,random,0.5,5,1000x50,16,1227145819,319450673,995877562,1000,50,25000,zscore_observed_only,True,True,16,0.035590788995715446,,
synthetic,MAR,random,0.5,5,1000x50,16,1227145819,319450673,995877562,1000,50,25000,zscore_observed_only,True,True,17,0.034618921703716714,,
synthetic,MAR,random,0.5,5,1000x50,16,1227145819,319450673,995877562,1000,50,25000,zscore_observed_only,True,True,18,0.03369064589318508,,
synthetic,MAR,random,0.5,5,1000x50,16,1227145819,319450673,995877562,1000,50,25000,zscore_observed_only,True,True,19,0.03287429864303909,,
synthetic,MAR,random,0.5,5,1000x50,16,1227145819,319450673,995877562,1000,50,25000,zscore_observed_only,True,True,20,0.032642822013205224,,
synthetic,MAR,random,0.5,5,1000x50,16,1227145819,319450673,995877562,1000,50,25000,zscore_observed_only,True,True,21,0.03211579407456613,,
synthetic,MAR,random,0.5,5,1000x50,16,1227145819,319450673,995877562,1000,50,25000,zscore_observed_only,True,True,22,0.03248426333179296,,
synthetic,MAR,random,0.5,5,1000x50,17,85312255,1183051124,755716913,1000,50,25000,zscore_observed_only,True,True,1,0.8870082706806866,,
synthetic,MAR,random,0.5,5,1000x50,17,85312255,1183051124,755716913,1000,50,25000,zscore_observed_only,True,True,2,0.7808418505537118,,
synthetic,MAR,random,0.5,5,1000x50,17,85312255,1183051124,755716913,1000,50,25000,zscore_observed_only,True,True,3,0.677881015926229,,
synthetic,MAR,random,0.5,5,1000x50,17,85312255,1183051124,755716913,1000,50,25000,zscore_observed_only,True,True,4,0.578038677509145,,
synthetic,MAR,random,0.5,5,1000x50,17,85312255,1183051124,755716913,1000,50,25000,zscore_observed_only,True,True,5,0.4780780619699621,,
synthetic,MAR,random,0.5,5,1000x50,17,85312255,1183051124,755716913,1000,50,25000,zscore_observed_only,True,True,6,0.36395925692228415,,
synthetic,MAR,random,0.5,5,1000x50,17,85312255,1183051124,755716913,1000,50,25000,zscore_observed_only,True,True,7,0.23552812167803083,,
synthetic,MAR,random,0.5,5,1000x50,17,85312255,1183051124,755716913,1000,50,25000,zscore_observed_only,True,True,8,0.05133335624912353,,
synthetic,MAR,random,0.5,5,1000x50,17,85312255,1183051124,755716913,1000,50,25000,zscore_observed_only,True,True,9,0.04792041020689256,,
synthetic,MAR,random,0.5,5,1000x50,17,85312255,1183051124,755716913,1000,50,25000,zscore_observed_only,True,True,10,0.04548368490126865,,
synthetic,MAR,random,0.5,5,1000x50,17,85312255,1183051124,755716913,1000,50,25000,zscore_observed_only,True,True,11,0.04390411655114535,,
synthetic,MAR,random,0.5,5,1000x50,17,85312255,1183051124,755716913,1000,50,25000,zscore_observed_only,True,True,12,0.042460502222877165,,
synthetic,MAR,random,0.5,5,1000x50,17,85312255,1183051124,755716913,1000,50,25000,zscore_observed_only,True,True,13,0.0412169502692887,,
synthetic,MAR,random,0.5,5,1000x50,17,85312255,1183051124,755716913,1000,50,25000,zscore_observed_only,True,True,14,0.04010548675652948,,
synthetic,MAR,random,0.5,5,1000x50,17,85312255,1183051124,755716913,1000,50,25000,zscore_observed_only,True,True,15,0.03900078020738983,,
synthetic,MAR,random,0.5,5,1000x50,17,85312255,1183051124,755716913,1000,50,25000,zscore_observed_only,True,True,16,0.038055809476593545,,
synthetic,MAR,random,0.5,5,1000x50,17,85312255,1183051124,755716913,1000,50,25000,zscore_observed_only,True,True,17,0.037002123813972006,,
synthetic,MAR,random,0.5,5,1000x50,17,85312255,1183051124,755716913,1000,50,25000,zscore_observed_only,True,True,18,0.03624155949714135,,
synthetic,MAR,random,0.5,5,1000x50,17,85312255,1183051124,755716913,1000,50,25000,zscore_observed_only,True,True,19,0.03557157974957189,,
synthetic,MAR,random,0.5,5,1000x50,17,85312255,1183051124,755716913,1000,50,25000,zscore_observed_only,True,True,20,0.034943463473266344,,
synthetic,MAR,random,0.5,5,1000x50,17,85312255,1183051124,755716913,1000,50,25000,zscore_observed_only,True,True,21,0.035028221456537195,,
synthetic,MAR,random,0.5,5,1000x50,18,1453318497,1612917923,341855717,1000,50,25000,zscore_observed_only,True,True,1,0.8771376099146463,,
synthetic,MAR,random,0.5,5,1000x50,18,1453318497,1612917923,341855717,1000,50,25000,zscore_observed_only,True,True,2,0.7669538025948206,,
synthetic,MAR,random,0.5,5,1000x50,18,1453318497,1612917923,341855717,1000,50,25000,zscore_observed_only,True,True,3,0.6634893896237781,,
synthetic,MAR,random,0.5,5,1000x50,18,1453318497,1612917923,341855717,1000,50,25000,zscore_observed_only,True,True,4,0.5582373844631521,,
synthetic,MAR,random,0.5,5,1000x50,18,1453318497,1612917923,341855717,1000,50,25000,zscore_observed_only,True,True,5,0.4538758989502865,,
synthetic,MAR,random,0.5,5,1000x50,18,1453318497,1612917923,341855717,1000,50,25000,zscore_observed_only,True,True,6,0.34393348027234927,,
synthetic,MAR,random,0.5,5,1000x50,18,1453318497,1612917923,341855717,1000,50,25000,zscore_observed_only,True,True,7,0.22636646131007013,,
synthetic,MAR,random,0.5,5,1000x50,18,1453318497,1612917923,341855717,1000,50,25000,zscore_observed_only,True,True,8,0.05488316025641709,,
synthetic,MAR,random,0.5,5,1000x50,18,1453318497,1612917923,341855717,1000,50,25000,zscore_observed_only,True,True,9,0.05077021248317466,,
synthetic,MAR,random,0.5,5,1000x50,18,1453318497,1612917923,341855717,1000,50,25000,zscore_observed_only,True,True,10,0.04709111702422943,,
synthetic,MAR,random,0.5,5,1000x50,18,1453318497,1612917923,341855717,1000,50,25000,zscore_observed_only,True,True,11,0.04462021450598698,,
synthetic,MAR,random,0.5,5,1000x50,18,1453318497,1612917923,341855717,1000,50,25000,zscore_observed_only,True,True,12,0.04250062253533327,,
synthetic,MAR,random,0.5,5,1000x50,18,1453318497,1612917923,341855717,1000,50,25000,zscore_observed_only,True,True,13,0.040926063384423415,,
synthetic,MAR,random,0.5,5,1000x50,18,1453318497,1612917923,341855717,1000,50,25000,zscore_observed_only,True,True,14,0.03964149929684798,,
synthetic,MAR,random,0.5,5,1000x50,18,1453318497,1612917923,341855717,1000,50,25000,zscore_observed_only,True,True,15,0.03835004442046698,,
synthetic,MAR,random,0.5,5,1000x50,18,1453318497,1612917923,341855717,1000,50,25000,zscore_observed_only,True,True,16,0.037201342451634756,,
synthetic,MAR,random,0.5,5,1000x50,18,1453318497,1612917923,341855717,1000,50,25000,zscore_observed_only,True,True,17,0.03626570414236394,,
synthetic,MAR,random,0.5,5,1000x50,18,1453318497,1612917923,341855717,1000,50,25000,zscore_observed_only,True,True,18,0.03539185817699075,,
synthetic,MAR,random,0.5,5,1000x50,18,1453318497,1612917923,341855717,1000,50,25000,zscore_observed_only,True,True,19,0.03462315507915521,,
synthetic,MAR,random,0.5,5,1000x50,18,1453318497,1612917923,341855717,1000,50,25000,zscore_observed_only,True,True,20,0.03417125636404356,,
synthetic,MAR,random,0.5,5,1000x50,18,1453318497,1612917923,341855717,1000,50,25000,zscore_observed_only,True,True,21,0.033968983420996274,,
synthetic,MAR,random,0.5,5,1000x50,18,1453318497,1612917923,341855717,1000,50,25000,zscore_observed_only,True,True,22,0.034058134511831505,,
synthetic,MAR,random,0.5,5,1000x50,19,1909080822,1695822600,501074440,1000,50,25000,zscore_observed_only,True,True,1,0.8905698850057543,,
synthetic,MAR,random,0.5,5,1000x50,19,1909080822,1695822600,501074440,1000,50,25000,zscore_observed_only,True,True,2,0.7911938036732074,,
synthetic,MAR,random,0.5,5,1000x50,19,1909080822,1695822600,501074440,1000,50,25000,zscore_observed_only,True,True,3,0.6870756716225914,,
synthetic,MAR,random,0.5,5,1000x50,19,1909080822,1695822600,501074440,1000,50,25000,zscore_observed_only,True,True,4,0.5679909656760397,,
synthetic,MAR,random,0.5,5,1000x50,19,1909080822,1695822600,501074440,1000,50,25000,zscore_observed_only,True,True,5,0.4631092772074376,,
synthetic,MAR,random,0.5,5,1000x50,19,1909080822,1695822600,501074440,1000,50,25000,zscore_observed_only,True,True,6,0.3562411840126542,,
synthetic,MAR,random,0.5,5,1000x50,19,1909080822,1695822600,501074440,1000,50,25000,zscore_observed_only,True,True,7,0.24819777161904039,,
synthetic,MAR,random,0.5,5,1000x50,19,1909080822,1695822600,501074440,1000,50,25000,zscore_observed_only,True,True,8,0.052342414379843494,,
synthetic,MAR,random,0.5,5,1000x50,19,1909080822,1695822600,501074440,1000,50,25000,zscore_observed_only,True,True,9,0.04889779839901569,,
synthetic,MAR,random,0.5,5,1000x50,19,1909080822,1695822600,501074440,1000,50,25000,zscore_observed_only,True,True,10,0.045675258260440554,,
synthetic,MAR,random,0.5,5,1000x50,19,1909080822,1695822600,501074440,1000,50,25000,zscore_observed_only,True,True,11,0.04401129037088457,,
synthetic,MAR,random,0.5,5,1000x50,19,1909080822,1695822600,501074440,1000,50,25000,zscore_observed_only,True,True,12,0.042490923725710616,,
synthetic,MAR,random,0.5,5,1000x50,19,1909080822,1695822600,501074440,1000,50,25000,zscore_observed_only,True,True,13,0.04110213854152206,,
synthetic,MAR,random,0.5,5,1000x50,19,1909080822,1695822600,501074440,1000,50,25000,zscore_observed_only,True,True,14,0.03977686064263802,,
synthetic,MAR,random,0.5,5,1000x50,19,1909080822,1695822600,501074440,1000,50,25000,zscore_observed_only,True,True,15,0.03871953621306335,,
synthetic,MAR,random,0.5,5,1000x50,19,1909080822,1695822600,501074440,1000,50,25000,zscore_observed_only,True,True,16,0.03756922806976239,,
synthetic,MAR,random,0.5,5,1000x50,19,1909080822,1695822600,501074440,1000,50,25000,zscore_observed_only,True,True,17,0.03654403742132213,,
synthetic,MAR,random,0.5,5,1000x50,19,1909080822,1695822600,501074440,1000,50,25000,zscore_observed_only,True,True,18,0.03569198789372325,,
synthetic,MAR,random,0.5,5,1000x50,19,1909080822,1695822600,501074440,1000,50,25000,zscore_observed_only,True,True,19,0.034803317334470604,,
synthetic,MAR,random,0.5,5,1000x50,19,1909080822,1695822600,501074440,1000,50,25000,zscore_observed_only,True,True,20,0.03381613226918324,,
synthetic,MAR,random,0.5,5,1000x50,19,1909080822,1695822600,501074440,1000,50,25000,zscore_observed_only,True,True,21,0.03368151394058508,,
synthetic,MAR,random,0.5,5,1000x50,19,1909080822,1695822600,501074440,1000,50,25000,zscore_observed_only,True,True,22,0.03333251205869992,,
synthetic,MAR,random,0.5,5,1000x50,19,1909080822,1695822600,501074440,1000,50,25000,zscore_observed_only,True,True,23,0.03324136466148606,,
synthetic,MAR,random,0.5,5,1000x50,19,1909080822,1695822600,501074440,1000,50,25000,zscore_observed_only,True,True,24,0.033384081121790816,,
synthetic,MAR,block,0.1,5,1000x50,0,946888623,2027876734,1893838027,1000,50,5000,zscore_observed_only,True,True,1,0.8788152881332087,,
synthetic,MAR,block,0.1,5,1000x50,0,946888623,2027876734,1893838027,1000,50,5000,zscore_observed_only,True,True,2,0.7884520645538337,,
synthetic,MAR,block,0.1,5,1000x50,0,946888623,2027876734,1893838027,1000,50,5000,zscore_observed_only,True,True,3,0.6923691325930359,,
synthetic,MAR,block,0.1,5,1000x50,0,946888623,2027876734,1893838027,1000,50,5000,zscore_observed_only,True,True,4,0.5978480965994141,,
synthetic,MAR,block,0.1,5,1000x50,0,946888623,2027876734,1893838027,1000,50,5000,zscore_observed_only,True,True,5,0.4963478058781313,,
synthetic,MAR,block,0.1,5,1000x50,0,946888623,2027876734,1893838027,1000,50,5000,zscore_observed_only,True,True,6,0.3904325113507093,,
synthetic,MAR,block,0.1,5,1000x50,0,946888623,2027876734,1893838027,1000,50,5000,zscore_observed_only,True,True,7,0.2549297585039318,,
synthetic,MAR,block,0.1,5,1000x50,0,946888623,2027876734,1893838027,1000,50,5000,zscore_observed_only,True,True,8,0.05750469028194795,,
synthetic,MAR,block,0.1,5,1000x50,0,946888623,2027876734,1893838027,1000,50,5000,zscore_observed_only,True,True,9,0.05398293933997441,,
synthetic,MAR,block,0.1,5,1000x50,0,946888623,2027876734,1893838027,1000,50,5000,zscore_observed_only,True,True,10,0.05051231147407189,,
synthetic,MAR,block,0.1,5,1000x50,0,946888623,2027876734,1893838027,1000,50,5000,zscore_observed_only,True,True,11,0.04903647730494469,,
synthetic,MAR,block,0.1,5,1000x50,0,946888623,2027876734,1893838027,1000,50,5000,zscore_observed_only,True,True,12,0.047761190263509584,,
synthetic,MAR,block,0.1,5,1000x50,0,946888623,2027876734,1893838027,1000,50,5000,zscore_observed_only,True,True,13,0.046422070575691185,,
synthetic,MAR,block,0.1,5,1000x50,0,946888623,2027876734,1893838027,1000,50,5000,zscore_observed_only,True,True,14,0.04545636552168547,,
synthetic,MAR,block,0.1,5,1000x50,0,946888623,2027876734,1893838027,1000,50,5000,zscore_observed_only,True,True,15,0.04457446785803245,,
synthetic,MAR,block,0.1,5,1000x50,0,946888623,2027876734,1893838027,1000,50,5000,zscore_observed_only,True,True,16,0.043708584128434314,,
synthetic,MAR,block,0.1,5,1000x50,0,946888623,2027876734,1893838027,1000,50,5000,zscore_observed_only,True,True,17,0.04288629108757315,,
synthetic,MAR,block,0.1,5,1000x50,0,946888623,2027876734,1893838027,1000,50,5000,zscore_observed_only,True,True,18,0.042153913663148614,,
synthetic,MAR,block,0.1,5,1000x50,0,946888623,2027876734,1893838027,1000,50,5000,zscore_observed_only,True,True,19,0.04138894155879751,,
synthetic,MAR,block,0.1,5,1000x50,0,946888623,2027876734,1893838027,1000,50,5000,zscore_observed_only,True,True,20,0.04067591925560386,,
synthetic,MAR,block,0.1,5,1000x50,0,946888623,2027876734,1893838027,1000,50,5000,zscore_observed_only,True,True,21,0.03997233141814801,,
synthetic,MAR,block,0.1,5,1000x50,0,946888623,2027876734,1893838027,1000,50,5000,zscore_observed_only,True,True,22,0.039984022092997396,,
synthetic,MAR,block,0.1,5,1000x50,1,170162835,1918759952,168129703,1000,50,5000,zscore_observed_only,True,True,1,0.8929935424424461,,
synthetic,MAR,block,0.1,5,1000x50,1,170162835,1918759952,168129703,1000,50,5000,zscore_observed_only,True,True,2,0.7826896280451022,,
synthetic,MAR,block,0.1,5,1000x50,1,170162835,1918759952,168129703,1000,50,5000,zscore_observed_only,True,True,3,0.686136807616239,,
synthetic,MAR,block,0.1,5,1000x50,1,170162835,1918759952,168129703,1000,50,5000,zscore_observed_only,True,True,4,0.584498992993959,,
synthetic,MAR,block,0.1,5,1000x50,1,170162835,1918759952,168129703,1000,50,5000,zscore_observed_only,True,True,5,0.47455615911763016,,
synthetic,MAR,block,0.1,5,1000x50,1,170162835,1918759952,168129703,1000,50,5000,zscore_observed_only,True,True,6,0.3520994922272295,,
synthetic,MAR,block,0.1,5,1000x50,1,170162835,1918759952,168129703,1000,50,5000,zscore_observed_only,True,True,7,0.23187845842379956,,
synthetic,MAR,block,0.1,5,1000x50,1,170162835,1918759952,168129703,1000,50,5000,zscore_observed_only,True,True,8,0.05300082842804862,,
synthetic,MAR,block,0.1,5,1000x50,1,170162835,1918759952,168129703,1000,50,5000,zscore_observed_only,True,True,9,0.0483586435240978,,
synthetic,MAR,block,0.1,5,1000x50,1,170162835,1918759952,168129703,1000,50,5000,zscore_observed_only,True,True,10,0.04703581726165933,,
synthetic,MAR,block,0.1,5,1000x50,1,170162835,1918759952,168129703,1000,50,5000,zscore_observed_only,True,True,11,0.04598721593545645,,
synthetic,MAR,block,0.1,5,1000x50,1,170162835,1918759952,168129703,1000,50,5000,zscore_observed_only,True,True,12,0.045024247875071664,,
synthetic,MAR,block,0.1,5,1000x50,1,170162835,1918759952,168129703,1000,50,5000,zscore_observed_only,True,True,13,0.044131775547018734,,
synthetic,MAR,block,0.1,5,1000x50,1,170162835,1918759952,168129703,1000,50,5000,zscore_observed_only,True,True,14,0.043319452103606486,,
synthetic,MAR,block,0.1,5,1000x50,1,170162835,1918759952,168129703,1000,50,5000,zscore_observed_only,True,True,15,0.04237068358378136,,
synthetic,MAR,block,0.1,5,1000x50,1,170162835,1918759952,168129703,1000,50,5000,zscore_observed_only,True,True,16,0.04165531495994722,,
synthetic,MAR,block,0.1,5,1000x50,1,170162835,1918759952,168129703,1000,50,5000,zscore_observed_only,True,True,17,0.04092489126450014,,
synthetic,MAR,block,0.1,5,1000x50,1,170162835,1918759952,168129703,1000,50,5000,zscore_observed_only,True,True,18,0.0401945045654121,,
synthetic,MAR,block,0.1,5,1000x50,1,170162835,1918759952,168129703,1000,50,5000,zscore_observed_only,True,True,19,0.039468773987741894,,
synthetic,MAR,block,0.1,5,1000x50,1,170162835,1918759952,168129703,1000,50,5000,zscore_observed_only,True,True,20,0.03882171474554027,,
synthetic,MAR,block,0.1,5,1000x50,1,170162835,1918759952,168129703,1000,50,5000,zscore_observed_only,True,True,21,0.038602649650068,,
synthetic,MAR,block,0.1,5,1000x50,1,170162835,1918759952,168129703,1000,50,5000,zscore_observed_only,True,True,22,0.03868495421946371,,
synthetic,MAR,block,0.1,5,1000x50,2,712950156,1514793276,1768937297,1000,50,5000,zscore_observed_only,True,True,1,0.8872924352485685,,
synthetic,MAR,block,0.1,5,1000x50,2,712950156,1514793276,1768937297,1000,50,5000,zscore_observed_only,True,True,2,0.7654431307925073,,
synthetic,MAR,block,0.1,5,1000x50,2,712950156,1514793276,1768937297,1000,50,5000,zscore_observed_only,True,True,3,0.6631921810578492,,
synthetic,MAR,block,0.1,5,1000x50,2,712950156,1514793276,1768937297,1000,50,5000,zscore_observed_only,True,True,4,0.5658204989772374,,
synthetic,MAR,block,0.1,5,1000x50,2,712950156,1514793276,1768937297,1000,50,5000,zscore_observed_only,True,True,5,0.47050752635960735,,
synthetic,MAR,block,0.1,5,1000x50,2,712950156,1514793276,1768937297,1000,50,5000,zscore_observed_only,True,True,6,0.3467655042625021,,
synthetic,MAR,block,0.1,5,1000x50,2,712950156,1514793276,1768937297,1000,50,5000,zscore_observed_only,True,True,7,0.2299973760350553,,
synthetic,MAR,block,0.1,5,1000x50,2,712950156,1514793276,1768937297,1000,50,5000,zscore_observed_only,True,True,8,0.058833727494396054,,
